NOGA,NOGA2,NOGA1,NOGAfull,NOGAtxt,CH_AS2011,CH_AS2016,CH_AS2021,CH_BE2011,CH_BE2016,CH_BE2021,BS_AS2011,BS_AS2016,BS_AS2021,BS_BE2011,BS_BE2016,BS_BE2021,BS_BE2021num,dCH_AS,dpCH_AS,dBS_AS,dpBS_AS,ddCHBS_AS,dCH_BE,dpCH_BE,dBS_BE,dpBS_BE,ddCHBS_BE,WgroupCH,Wgroup,Sektor,Sektortext,WIDLnum,WIDLtxt,Abteilungnum,Abteilungtxt,AbteiteilungPlusnum,AbteilungPlustxt,I_G_Handelnum,I_G_Handeltxt,I_H_Verkehrnum,I_H_Verkehrtxt,I_K_Finanznum,I_K_Finanztxt,I_M_WissTechnum,I_M_WissTechtxt,I_OP_VerwaltungBildungnum,I_OP_VerwaltungBildungtxt,I_Q_Gesundheitnum,I_Q_Gesundheittxt,I_Logistik(noPerson)num,I_Logistik(noPerson)txt,I_IKTnum,I_IKTtxt,I_Kreislaufwirtschaftnum,I_Kreislaufwirtschafttxt,I3_IKTnum,I3_IKTtxt,I_LSnum,I_LStxt,I_Publikumsorientiertnum,I_Publikumsorientierttxt,I4_Publikumsorientiertnum,I4_Publikumsorientierttxt,I_Kreativwirtschaftnum,I_Kreativwirtschafttxt,I13_Kreativwirtschaft,I13_Kreativwirtschaft,I3_WIDLnum,I3_WIDLtxt
107300,10,1,107300 Herstellung von Teigwaren,Herstellung von Teigwaren,75,77,79,1415,1130,794,1-3,1-3,1-3,1-3,4,5,5,4,0.053333333,0,0,-0.053333333,-621,-0.438869258,3,1.5,1.938869258,1,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
108201,10,1,108201 Herstellung von Kakao- und Schokoladeerzeugnissen,Herstellung von Kakao- und Schokoladeerzeugnissen,82,101,122,4894,5139,5422,1-3,1-3,1-3,1-3,1-3,1-3,2,40,0.487804878,0,0,-0.487804878,528,0.107887209,0,0,-0.107887209,4,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
108202,10,1,108202 Herstellung von Zuckerwaren,Herstellung von Zuckerwaren,49,57,64,1235,1221,1147,1-3,1-3,1-3,47,9,9,9,15,0.306122449,0,0,-0.306122449,-88,-0.071255061,-38,-0.808510638,-0.737255578,2,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
108300,10,1,"108300 Verarbeitung von Kaffee und Tee, Herstellung von Kaffee-Ersatz","Verarbeitung von Kaffee und Tee, Herstellung von Kaffee-Ersatz",90,96,143,2876,2691,3272,1-3,1-3,1-3,1-3,5,5,5,53,0.588888889,0,0,-0.588888889,396,0.137691238,3,1.5,1.362308762,4,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
108400,10,1,108400 Herstellung von Würzmitteln und Saucen,Herstellung von Würzmitteln und Saucen,34,42,60,768,859,937,1-3,1-3,1-3,165,192,90,90,26,0.764705882,0,0,-0.764705882,169,0.220052083,-75,-0.454545455,-0.674597538,5,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
108600,10,1,108600 Herstellung von homogenisierten und diätetischen Nahrungsmitteln,Herstellung von homogenisierten und diätetischen Nahrungsmitteln,39,40,63,520,526,597,1-3,1-3,1-3,20,43,51,51,24,0.615384615,0,0,-0.615384615,77,0.148076923,31,1.55,1.401923077,4,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
108900,10,1,108900 Herstellung von sonstigen Nahrungsmitteln a. n. g.,Herstellung von sonstigen Nahrungsmitteln a. n. g.,187,243,401,6411,7009,7554,5,6,7,7,11,18,18,214,1.144385027,2,0.4,-0.744385027,1143,0.178287319,11,1.571428571,1.393141253,4,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
110100,11,1,110100 Herstellung von Spirituosen,Herstellung von Spirituosen,123,127,139,595,594,688,1-3,0,1-3,1-3,0,5,5,16,0.130081301,0,0,-0.130081301,93,0.156302521,3,1.5,1.343697479,4,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
110500,11,1,110500 Herstellung von Bier,Herstellung von Bier,86,150,239,1681,1812,2026,1-3,4,5,35,44,45,45,153,1.779069767,3,1.5,-0.279069767,345,0.205234979,10,0.285714286,0.080479307,5,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
110700,11,1,"110700 Herstellung von Erfrischungsgetränken, Gewinnung natürlicher Mineralwässer","Herstellung von Erfrischungsgetränken, Gewinnung natürlicher Mineralwässer",45,49,69,2331,1964,2143,0,0,1-3,0,0,1-3,2,24,0.533333333,2,0,-0.533333333,-188,-0.080652081,2,0,0.080652081,2,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
120000,12,1,120000 Tabakverarbeitung,Tabakverarbeitung,13,12,13,2262,1938,2189,0,0,1-3,0,0,1-3,2,0,0,2,0,0,-73,-0.032272325,2,0,0.032272325,2,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
132001,13,1,132001 Baumwollweberei,Baumwollweberei,18,10,9,661,573,302,0,0,1-3,0,0,1-3,2,-9,-0.5,2,0,0.5,-359,-0.54311649,2,0,0.54311649,1,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
132003,13,1,132003 Sonstige Weberei,Sonstige Weberei,22,25,20,1141,1036,890,0,1-3,1-3,0,1-3,1-3,2,-2,-0.090909091,2,0,0.090909091,-251,-0.219982472,2,0,0.219982472,1,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
133000,13,1,133000 Veredlung von Textilien und Bekleidung,Veredlung von Textilien und Bekleidung,111,110,116,1192,1087,1026,5,5,5,8,10,8,8,5,0.045045045,0,0,-0.045045045,-166,-0.139261745,0,0,0.139261745,2,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
139300,13,1,139300 Herstellung von Teppichen,Herstellung von Teppichen,24,22,24,396,336,322,1-3,1-3,1-3,1-3,1-3,1-3,2,0,0,0,0,0,-74,-0.186868687,0,0,0.186868687,2,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
139903,13,1,139903 Herstellung von sonstigen Textilwaren a. n. g.,Herstellung von sonstigen Textilwaren a. n. g.,69,85,114,627,625,671,1-3,1-3,7,5,4,9,9,45,0.652173913,5,2.5,1.847826087,44,0.070175439,4,0.8,0.729824561,4,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
141302,14,1,141302 Herstellung von Damen- und Mädchenoberbekleidung,Herstellung von Damen- und Mädchenoberbekleidung,195,171,141,797,665,532,9,9,6,28,28,16,16,-54,-0.276923077,-3,-0.333333333,-0.056410256,-265,-0.332496863,-12,-0.428571429,-0.096074565,1,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
141303,14,1,141303 Herstellung von Oberbekleidung ohne ausgeprägten Schwerpunkt,Herstellung von Oberbekleidung ohne ausgeprägten Schwerpunkt,1021,1186,1170,2041,2219,2000,52,49,51,128,104,76,76,149,0.145935357,-1,-0.019230769,-0.165166127,-41,-0.020088192,-52,-0.40625,-0.386161808,3,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
141401,14,1,141401 Herstellung von Herren- und Knabenwäsche,Herstellung von Herren- und Knabenwäsche,7,7,5,39,25,22,0,1-3,1-3,0,1-3,1-3,2,-2,-0.285714286,2,0,0.285714286,-17,-0.435897436,2,0,0.435897436,1,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
141900,14,1,141900 Herstellung von sonstiger Bekleidung und Bekleidungszubehör a. n. g.,Herstellung von sonstiger Bekleidung und Bekleidungszubehör a. n. g.,162,206,268,500,491,518,5,6,10,13,11,19,19,106,0.654320988,5,1,0.345679012,18,0.036,6,0.461538462,0.425538462,4,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
151200,15,1,"151200 Herstellung von Reiseartikeln, Leder- und Sattlerwaren (ohne Herstellung von Lederbekleidung und Schuhen)","Herstellung von Reiseartikeln, Leder- und Sattlerwaren (ohne Herstellung von Lederbekleidung und Sc",235,275,281,1192,1238,1235,7,9,11,16,19,19,19,46,0.195744681,4,0.571428571,0.375683891,43,0.036073826,3,0.1875,0.151426174,4,4,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
152000,15,1,152000 Herstellung von Schuhen,Herstellung von Schuhen,37,30,32,695,579,930,1-3,1-3,1-3,1-3,1-3,1-3,2,-5,-0.135135135,0,0,0.135135135,235,0.338129496,0,0,-0.338129496,5,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
162301,16,1,"162301 Bauschreinerei, Fenster und Türen","Bauschreinerei, Fenster und Türen",1119,1172,1080,8593,8945,8487,10,13,6,111,89,21,21,-39,-0.034852547,-4,-0.4,-0.365147453,-106,-0.012335622,-90,-0.810810811,-0.798475189,3,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
162302,16,1,162302 Schreinerarbeiten im Innenausbau,Schreinerarbeiten im Innenausbau,5379,5303,5151,23666,23251,23098,54,57,61,230,228,299,299,-228,-0.042387061,7,0.12962963,0.17201669,-568,-0.024000676,69,0.3,0.324000676,3,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
162900,16,1,"162900 Herstellung von Holzwaren a. n. g, Kork-, Flecht- und Korbwaren (ohne Möbel)","Herstellung von Holzwaren a. n. g, Kork-, Flecht- und Korbwaren (ohne Möbel)",243,249,246,867,790,827,4,1-3,6,4,1-3,11,11,3,0.012345679,2,0.5,0.487654321,-40,-0.046136101,7,1.75,1.796136101,2,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
171200,17,1,"171200 Herstellung von Papier, Karton und Pappe","Herstellung von Papier, Karton und Pappe",29,26,18,1616,1126,951,0,0,1-3,0,0,1-3,2,-11,-0.379310345,2,0,0.379310345,-665,-0.411509901,2,0,0.411509901,1,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
172900,17,1,"172900 Herstellung von sonstigen Waren aus Papier, Karton und Pappe","Herstellung von sonstigen Waren aus Papier, Karton und Pappe",46,38,37,1242,942,700,1-3,1-3,1-3,20,19,16,16,-9,-0.195652174,0,0,0.195652174,-542,-0.436392915,-4,-0.2,0.236392915,1,2,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
181201,18,1,181201 Offsetdruck,Offsetdruck,1144,965,757,13144,10589,7599,30,26,16,269,229,84,84,-387,-0.338286713,-14,-0.466666667,-0.128379953,-5545,-0.42186549,-185,-0.687732342,-0.265866852,1,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
181202,18,1,181202 Siebdruck,Siebdruck,275,259,234,1832,1525,1219,1-3,1-3,1-3,1-3,8,5,5,-41,-0.149090909,0,0,0.149090909,-613,-0.334606987,3,1.5,1.834606987,1,5,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
181203,18,1,181203 Lichtpause- und Reprografiebetriebe,Lichtpause- und Reprografiebetriebe,123,113,86,652,593,450,7,7,5,40,38,13,13,-37,-0.300813008,-2,-0.285714286,0.015098722,-202,-0.309815951,-27,-0.675,-0.365184049,1,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
181204,18,1,181204 Sonstiges Drucken a. n. g.,Sonstiges Drucken a. n. g.,247,247,250,2212,2262,1974,9,7,6,45,31,30,30,3,0.012145749,-3,-0.333333333,-0.345479082,-238,-0.107594937,-15,-0.333333333,-0.225738397,2,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
181301,18,1,181301 Erbringung von druckvorbereitenden Dienstleistungen,Erbringung von druckvorbereitenden Dienstleistungen,437,363,284,2067,1708,1379,16,12,10,83,73,53,53,-153,-0.350114416,-6,-0.375,-0.024885584,-688,-0.33284954,-30,-0.361445783,-0.028596243,1,1,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
181302,18,1,181302 Erbringung von sonstigen druckbezogenen Dienstleistungen a. n. g.,Erbringung von sonstigen druckbezogenen Dienstleistungen a. n. g.,76,88,79,389,475,485,1-3,1-3,1-3,1-3,1-3,1-3,2,3,0.039473684,0,0,-0.039473684,96,0.246786632,0,0,-0.246786632,5,3,2,"Sekundärsektor (Industrieller Sektor, Produktion)",0,Keine Dienstleistung,C,VERARBEITENDES GEWERBE/HERSTELLUNG VON WAREN,ABDE_CRest,"Sektor 1,2 (ohne Pharma, Chemie, Bau)",0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,0,Keine Dienstleistung
